kernel,proc,prbs,cc,mod_scheme
demap,ARM_CORTEX_A7,34,10062.0,1
demap,ARM_CORTEX_A7,35,10000.5,1
demap,ARM_CORTEX_A7,36,10374.0,1
demap,ARM_CORTEX_A7,37,10624.5,1
demap,ARM_CORTEX_A7,38,10750.5,1
demap,ARM_CORTEX_A7,39,11155.5,1
demap,ARM_CORTEX_A7,40,11499.000000000002,1
demap,ARM_CORTEX_A7,41,12063.0,1
demap,ARM_CORTEX_A7,42,11937.000000000002,1
demap,ARM_CORTEX_A7,43,12313.5,1
demap,ARM_CORTEX_A7,44,12811.5,1
demap,ARM_CORTEX_A7,45,12905.999999999998,1
demap,ARM_CORTEX_A7,46,12874.500000000002,1
demap,ARM_CORTEX_A7,47,13030.5,1
demap,ARM_CORTEX_A7,48,13563.000000000002,1
demap,ARM_CORTEX_A7,49,13687.5,1
demap,ARM_CORTEX_A7,50,14125.5,1
demap,ARM_CORTEX_A7,51,15000.000000000002,1
demap,ARM_CORTEX_A7,52,14875.5,1
demap,ARM_CORTEX_A7,53,15312.0,1
demap,ARM_CORTEX_A7,54,15436.5,1
demap,ARM_CORTEX_A7,55,15592.5,1
demap,ARM_CORTEX_A7,56,16125.0,1
demap,ARM_CORTEX_A7,57,16186.5,1
demap,ARM_CORTEX_A7,58,16561.5,1
demap,ARM_CORTEX_A7,59,17343.0,1
demap,ARM_CORTEX_A7,60,17625.0,1
demap,ARM_CORTEX_A7,61,17374.5,1
demap,ARM_CORTEX_A7,62,17437.5,1
demap,ARM_CORTEX_A7,63,18187.5,1
demap,ARM_CORTEX_A7,64,18313.5,1
demap,ARM_CORTEX_A7,65,19468.5,1
demap,ARM_CORTEX_A7,66,19000.5,1
demap,ARM_CORTEX_A7,67,19437.0,1
demap,ARM_CORTEX_A7,68,20437.5,1
demap,ARM_CORTEX_A7,69,20280.0,1
demap,ARM_CORTEX_A7,70,19999.5,1
demap,ARM_CORTEX_A7,71,20311.5,1
demap,ARM_CORTEX_A7,72,21249.0,1
demap,ARM_CORTEX_A7,73,21813.0,1
demap,ARM_CORTEX_A7,74,22999.5,1
demap,ARM_CORTEX_A7,75,22656.0,1
demap,ARM_CORTEX_A7,76,23280.0,1
demap,ARM_CORTEX_A7,77,22624.5,1
demap,ARM_CORTEX_A7,78,23875.5,1
demap,ARM_CORTEX_A7,79,24061.5,1
demap,ARM_CORTEX_A7,80,23842.5,1
demap,ARM_CORTEX_A7,81,24093.0,1
demap,ARM_CORTEX_A7,82,24217.499999999996,1
demap,ARM_CORTEX_A7,83,25624.5,1
demap,ARM_CORTEX_A7,84,25312.5,1
demap,ARM_CORTEX_A7,85,26125.5,1
demap,ARM_CORTEX_A7,86,26686.5,1
demap,ARM_CORTEX_A7,87,26781.0,1
demap,ARM_CORTEX_A7,88,28375.499999999996,1
demap,ARM_CORTEX_A7,89,28437.0,1
demap,ARM_CORTEX_A7,90,28062.0,1
demap,ARM_CORTEX_A7,91,29062.5,1
demap,ARM_CORTEX_A7,92,29281.500000000004,1
demap,ARM_CORTEX_A7,93,29593.5,1
demap,ARM_CORTEX_A7,94,29406.0,1
demap,ARM_CORTEX_A7,95,29437.5,1
demap,ARM_CORTEX_A7,96,30906.000000000004,1
demap,ARM_CORTEX_A7,97,30217.5,1
demap,ARM_CORTEX_A7,98,30250.499999999996,1
demap,ARM_CORTEX_A7,99,30562.5,1
demap,ARM_CORTEX_A7,100,30438.000000000004,1
demap,ARM_CORTEX_A7,1,4312.5,2
demap,ARM_CORTEX_A7,2,5313.0,2
demap,ARM_CORTEX_A7,3,6312.0,2
demap,ARM_CORTEX_A7,4,7312.5,2
demap,ARM_CORTEX_A7,5,8311.5,2
demap,ARM_CORTEX_A7,6,9187.5,2
demap,ARM_CORTEX_A7,7,10188.0,2
demap,ARM_CORTEX_A7,8,11188.5,2
demap,ARM_CORTEX_A7,9,12187.499999999998,2
demap,ARM_CORTEX_A7,10,13188.0,2
demap,ARM_CORTEX_A7,11,14250.0,2
demap,ARM_CORTEX_A7,12,15625.5,2
demap,ARM_CORTEX_A7,13,16374.0,2
demap,ARM_CORTEX_A7,14,17374.5,2
demap,ARM_CORTEX_A7,15,18375.0,2
demap,ARM_CORTEX_A7,16,19312.5,2
demap,ARM_CORTEX_A7,17,20374.5,2
demap,ARM_CORTEX_A7,18,21312.0,2
demap,ARM_CORTEX_A7,19,22375.5,2
demap,ARM_CORTEX_A7,20,23500.5,2
demap,ARM_CORTEX_A7,21,24312.000000000004,2
demap,ARM_CORTEX_A7,22,25500.0,2
demap,ARM_CORTEX_A7,23,26374.5,2
demap,ARM_CORTEX_A7,24,27436.500000000004,2
demap,ARM_CORTEX_A7,25,28626.0,2
demap,ARM_CORTEX_A7,26,29563.5,2
demap,ARM_CORTEX_A7,27,31000.5,2
demap,ARM_CORTEX_A7,28,32001.0,2
demap,ARM_CORTEX_A7,29,32937.0,2
demap,ARM_CORTEX_A7,30,33906.0,2
demap,ARM_CORTEX_A7,31,34813.5,2
demap,ARM_CORTEX_A7,32,35875.5,2
demap,ARM_CORTEX_A7,33,37375.5,2
demap,ARM_CORTEX_A7,34,38937.0,2
demap,ARM_CORTEX_A7,35,39750.0,2
demap,ARM_CORTEX_A7,36,40437.0,2
demap,ARM_CORTEX_A7,37,41499.0,2
demap,ARM_CORTEX_A7,38,42718.5,2
demap,ARM_CORTEX_A7,39,43656.0,2
demap,ARM_CORTEX_A7,40,45000.0,2
demap,ARM_CORTEX_A7,41,45687.0,2
demap,ARM_CORTEX_A7,42,47187.00000000001,2
demap,ARM_CORTEX_A7,43,48124.5,2
demap,ARM_CORTEX_A7,44,49813.5,2
demap,ARM_CORTEX_A7,45,50500.5,2
demap,ARM_CORTEX_A7,46,51312.0,2
demap,ARM_CORTEX_A7,47,52561.5,2
demap,ARM_CORTEX_A7,48,54499.5,2
demap,ARM_CORTEX_A7,49,55500.0,2
demap,ARM_CORTEX_A7,50,56313.0,2
demap,ARM_CORTEX_A7,51,59686.5,2
demap,ARM_CORTEX_A7,52,59187.0,2
demap,ARM_CORTEX_A7,53,60000.00000000001,2
demap,ARM_CORTEX_A7,54,60906.0,2
demap,ARM_CORTEX_A7,55,61999.5,2
demap,ARM_CORTEX_A7,56,64062.0,2
demap,ARM_CORTEX_A7,57,64561.49999999999,2
demap,ARM_CORTEX_A7,58,65905.5,2
demap,ARM_CORTEX_A7,59,66999.0,2
demap,ARM_CORTEX_A7,60,67437.0,2
demap,ARM_CORTEX_A7,61,69156.0,2
demap,ARM_CORTEX_A7,62,70093.5,2
demap,ARM_CORTEX_A7,63,71311.5,2
demap,ARM_CORTEX_A7,64,73593.0,2
demap,ARM_CORTEX_A7,65,74125.5,2
demap,ARM_CORTEX_A7,66,74937.0,2
demap,ARM_CORTEX_A7,67,78124.5,2
demap,ARM_CORTEX_A7,68,76875.0,2
demap,ARM_CORTEX_A7,69,79188.0,2
demap,ARM_CORTEX_A7,70,78750.0,2
demap,ARM_CORTEX_A7,71,81000.0,2
demap,ARM_CORTEX_A7,72,84217.5,2
demap,ARM_CORTEX_A7,73,84217.5,2
demap,ARM_CORTEX_A7,74,84750.0,2
demap,ARM_CORTEX_A7,75,85812.0,2
demap,ARM_CORTEX_A7,76,88717.5,2
demap,ARM_CORTEX_A7,77,88717.5,2
demap,ARM_CORTEX_A7,78,90217.5,2
demap,ARM_CORTEX_A7,79,93969.0,2
demap,ARM_CORTEX_A7,80,92186.99999999999,2
demap,ARM_CORTEX_A7,81,95625.0,2
demap,ARM_CORTEX_A7,82,94843.5,2
demap,ARM_CORTEX_A7,83,96313.49999999999,2
demap,ARM_CORTEX_A7,84,97062.0,2
demap,ARM_CORTEX_A7,85,97188.0,2
demap,ARM_CORTEX_A7,86,98625.0,2
demap,ARM_CORTEX_A7,87,101001.0,2
demap,ARM_CORTEX_A7,88,101968.49999999999,2
demap,ARM_CORTEX_A7,89,103249.5,2
demap,ARM_CORTEX_A7,90,106531.5,2
demap,ARM_CORTEX_A7,91,106125.0,2
demap,ARM_CORTEX_A7,92,107530.50000000001,2
demap,ARM_CORTEX_A7,93,108594.0,2
demap,ARM_CORTEX_A7,94,109249.5,2
demap,ARM_CORTEX_A7,95,110875.5,2
demap,ARM_CORTEX_A7,96,111248.99999999999,2
demap,ARM_CORTEX_A7,97,111999.00000000001,2
demap,ARM_CORTEX_A7,98,113092.50000000001,2
demap,ARM_CORTEX_A7,99,114499.5,2
demap,ARM_CORTEX_A7,100,114813.0,2
demap,ARM_CORTEX_A7,1,7812.0,4
demap,ARM_CORTEX_A7,2,12250.5,4
demap,ARM_CORTEX_A7,3,17187.0,4
demap,ARM_CORTEX_A7,4,22312.5,4
demap,ARM_CORTEX_A7,5,25936.5,4
demap,ARM_CORTEX_A7,6,30249.0,4
demap,ARM_CORTEX_A7,7,34500.0,4
demap,ARM_CORTEX_A7,8,39126.0,4
demap,ARM_CORTEX_A7,9,43717.5,4
demap,ARM_CORTEX_A7,10,48405.0,4
demap,ARM_CORTEX_A7,11,53343.00000000001,4
demap,ARM_CORTEX_A7,12,60375.00000000001,4
demap,ARM_CORTEX_A7,13,64624.5,4
demap,ARM_CORTEX_A7,14,66501.0,4
demap,ARM_CORTEX_A7,15,71343.0,4
demap,ARM_CORTEX_A7,16,75250.5,4
demap,ARM_CORTEX_A7,17,80218.5,4
demap,ARM_CORTEX_A7,18,84687.0,4
demap,ARM_CORTEX_A7,19,91342.5,4
demap,ARM_CORTEX_A7,20,97281.0,4
demap,ARM_CORTEX_A7,21,101311.5,4
demap,ARM_CORTEX_A7,22,104562.0,4
demap,ARM_CORTEX_A7,23,111625.5,4
demap,ARM_CORTEX_A7,24,112499.99999999999,4
demap,ARM_CORTEX_A7,25,119469.0,4
demap,ARM_CORTEX_A7,26,120874.5,4
demap,ARM_CORTEX_A7,27,125937.0,4
demap,ARM_CORTEX_A7,28,130749.0,4
demap,ARM_CORTEX_A7,29,136155.0,4
demap,ARM_CORTEX_A7,30,141312.0,4
demap,ARM_CORTEX_A7,31,144156.0,4
demap,ARM_CORTEX_A7,32,149124.0,4
demap,ARM_CORTEX_A7,33,154156.5,4
demap,ARM_CORTEX_A7,34,163405.5,4
demap,ARM_CORTEX_A7,35,168093.0,4
demap,ARM_CORTEX_A7,36,167437.5,4
demap,ARM_CORTEX_A7,37,172156.5,4
demap,ARM_CORTEX_A7,38,176374.5,4
demap,ARM_CORTEX_A7,39,181563.0,4
demap,ARM_CORTEX_A7,40,192000.0,4
demap,ARM_CORTEX_A7,41,191343.0,4
demap,ARM_CORTEX_A7,42,201155.99999999997,4
demap,ARM_CORTEX_A7,43,206250.0,4
demap,ARM_CORTEX_A7,44,210906.00000000003,4
demap,ARM_CORTEX_A7,45,214843.5,4
demap,ARM_CORTEX_A7,46,213688.5,4
demap,ARM_CORTEX_A7,47,225562.5,4
demap,ARM_CORTEX_A7,48,228406.5,4
demap,ARM_CORTEX_A7,49,234187.49999999997,4
demap,ARM_CORTEX_A7,50,239500.5,4
demap,ARM_CORTEX_A7,51,240843.0,4
demap,ARM_CORTEX_A7,52,248937.00000000003,4
demap,ARM_CORTEX_A7,53,252843.0,4
demap,ARM_CORTEX_A7,54,258249.0,4
demap,ARM_CORTEX_A7,55,263376.0,4
demap,ARM_CORTEX_A7,56,267750.0,4
demap,ARM_CORTEX_A7,57,272001.0,4
demap,ARM_CORTEX_A7,58,277155.0,4
demap,ARM_CORTEX_A7,59,281874.0,4
demap,ARM_CORTEX_A7,60,286875.0,4
demap,ARM_CORTEX_A7,61,291594.0,4
demap,ARM_CORTEX_A7,62,296125.5,4
demap,ARM_CORTEX_A7,63,300624.0,4
demap,ARM_CORTEX_A7,64,306063.0,4
demap,ARM_CORTEX_A7,65,310188.0,4
demap,ARM_CORTEX_A7,66,315000.0,4
demap,ARM_CORTEX_A7,67,320125.5,4
demap,ARM_CORTEX_A7,68,324438.0,4
demap,ARM_CORTEX_A7,69,328905.0,4
demap,ARM_CORTEX_A7,70,333687.0,4
demap,ARM_CORTEX_A7,71,338749.5,4
demap,ARM_CORTEX_A7,72,343780.5,4
demap,ARM_CORTEX_A7,73,348126.0,4
demap,ARM_CORTEX_A7,74,352968.0,4
demap,ARM_CORTEX_A7,75,358500.0,4
demap,ARM_CORTEX_A7,76,362749.5,4
demap,ARM_CORTEX_A7,77,367125.0,4
demap,ARM_CORTEX_A7,78,371875.5,4
demap,ARM_CORTEX_A7,79,377250.0,4
demap,ARM_CORTEX_A7,80,381813.0,4
demap,ARM_CORTEX_A7,81,386563.5,4
